0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06430933503268235,-0.07184203219812856,0.007532697165446223,7.960298137492886e-21,-2.835579437428593e-17
-0.00041071634093751497,0.19292800509804706,-0.21552609659438565,0.022460349332507762,-0.0004107163409375149,0.00013774216383080534
-0.0028721067100071274,0.3846163591256311,-0.4268622457530036,0.0412862853500645,-0.0028721067100071274,0.0009596012773079808
-0.010177612595496347,0.6320079410543586,-0.6812141113081449,0.04588613821380823,-0.01017761239367572,0.0033200291399706422
-0.025970388724779296,0.917961375157275,-0.9195396849029609,-0.006364035042790039,-0.025970375319366756,0.007942155999973381
-0.0547749969747721,1.2222771070110228,-1.0680732869651508,-0.16916790572106896,-0.05477476442464664,0.014960833198031102
-0.10304688999523316,1.5241611252783682,-1.0626505934922168,-0.4859522671555543,-0.10304492895216393,0.02441348559817215
-0.17871648709342947,1.7867555588725794,-0.8401408669047075,-0.9839455225255076,-0.17870593578267996,0.03716513581179881
-0.2818416166069645,1.9426624148343241,-0.3248572625442613,-1.673525139377455,-0.281800907199244,0.05497906358277762
-0.331382024831953,1.8909912996908818,0.6066807487301639,-2.578451375104068,-0.33130153389757677,0.07864962443172503
-0.24202715408239733,1.6097873252251764,1.9969134232495698,-3.711259566058067,-0.2420639978669099,0.10242564745562628
-0.21736529196073479,1.7517990613090213,2.473604133929684,-4.324545874558145,-0.21743752866214716,0.0976666357637894
-0.220649297177277,2.0290310067912616,2.79720872905442,-4.914155526078487,-0.22060405088286122,0.08644285245990038
-0.24054840047135687,2.377932213527705,3.0263341472952514,-5.478614789053124,-0.2403174705621165,0.07259371918080827
-0.23041348034299333,2.722189079210489,3.2194105658156382,-6.003572184936673,-0.23012278324569704,0.06056799066966111
-0.18969149414763078,3.0220313342153777,3.4360348599632573,-0.227284516021661,-0.18941592769856824,0.0517427224719568
-0.13563162831925502,3.254672051271928,3.713937349461122,-0.732636527443224,-0.1353818226507995,0.04709165270764627
-0.07924441620029293,3.388050155656411,4.065524323291692,-1.2179842982435836,-0.07901614039960403,0.04768241548808276
-0.033316778692059915,3.391203349248977,4.48603216080465,-1.6460852863174367,-0.03310220946691078,0.05208408824617231
-0.005210273336517024,3.2644943963133577,4.97632391499909,-2.0152620549218785,-0.0049994953081455955,0.05750148630212309
0.013091577881406264,3.0272278705222377,5.567343418854004,-2.3743730609263083,0.01330394180350155,0.06263557627239594
0.03239102815638752,2.6754489896876783,0.06126518898322608,-2.804103118479384,0.03259935453138927,0.06679551142983527
0.06579521666491976,2.162998876425613,1.1846707209934049,-3.4149483034742962,0.06597100010617882,0.06640630009641775
0.14144217122916397,1.616585507897711,2.300480903433382,-3.964393869866464,0.14149925887378365,0.04601935018756527
0.29178115595786497,1.2045064885403043,2.844425001187994,-4.0679091031993,0.29164803026290614,0.016737104465204607
0.5845272505997566,0.7027773952069766,3.219298552644001,-3.915338902990307,0.5842295453568329,-0.01074250144805406
0.6847481740072926,0.19739431224913617,3.435830926271336,-3.6053753333448024,0.6844522125474054,-0.029993666702124985
0.6385088461340803,-0.22091700576034295,3.627939436788533,-3.36213146329919,0.6382353837797556,-0.044003553743885926
